"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","response","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","91","210501","0.0-91.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=12.821970294618698 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=510.28 cy=450 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=553.57496463118 cy=450 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=493.29496463118 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=466.98503536882 cy=450 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=406.70503536882 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""510.28,450 515.4325087628926,431.68289957911617 505.12749123710745,431.68289957911617"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","92","210997","0.0-92.0","","494.6999999284744","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=12.821970294618698 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=553.57496463118 cy=450 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=493.29496463118 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=466.98503536882 cy=450 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=406.70503536882 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""510.28,450 515.4325087628926,431.68289957911617 505.12749123710745,431.68289957911617"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","true","true","true","146.72","4","552.616","43.294964631180015","1.18","1","0","","",""
"html-keyboard-response","93","211502","0.0-93.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=12.821970294618698 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=553.57496463118 cy=450 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=493.29496463118 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=466.98503536882 cy=450 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=406.70503536882 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""510.28,450 515.4325087628926,431.68289957911617 505.12749123710745,431.68289957911617"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","94","211656","0.0-94.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=12.821970294618698 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=510.28 cy=450 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=549.6390587556182 cy=450 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=489.3590587556182 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=470.92094124438177 cy=450 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=410.6409412443818 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""510.28,450 515.4325087628926,468.31710042088383 505.12749123710745,468.31710042088383"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","95","212295","0.0-95.0","","637.6999999284744","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=12.821970294618698 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=549.6390587556182 cy=450 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=489.3590587556182 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=470.92094124438177 cy=450 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=410.6409412443818 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""510.28,450 515.4325087628926,468.31710042088383 505.12749123710745,468.31710042088383"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","true","false","true","146.72","4","552.616","39.35905875561819","1.07","1","0","","",""
"html-keyboard-response","96","212797","0.0-96.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=12.821970294618698 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=549.6390587556182 cy=450 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=489.3590587556182 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=470.92094124438177 cy=450 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=410.6409412443818 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""510.28,450 515.4325087628926,468.31710042088383 505.12749123710745,468.31710042088383"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","97","212954","0.0-97.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=12.821970294618698 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=510.28 cy=450 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=546.9142008417676 cy=450 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=486.6342008417677 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=473.64579915823225 cy=450 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=413.3657991582323 r=18.317100420883854 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""510.28,450 515.4325087628926,468.31710042088383 505.12749123710745,468.31710042088383"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","98","213445","0.0-98.0","","490.10000002384186","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=12.821970294618698 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=546.9142008417676 cy=450 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=486.6342008417677 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=473.64579915823225 cy=450 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=510.28 cy=413.3657991582323 r=18.317100420883854 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""510.28,450 515.4325087628926,468.31710042088383 505.12749123710745,468.31710042088383"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","true","false","true","146.72","4","552.616","36.63420084176771","1","1","0.92","","",""
"html-keyboard-response","99","215316","0.0-99.0","","1869.1999999284744","arrowdown","<div id=""continue""> 
<h2 class=""bolded-blue"">Great Job! You have completed half of the study!</h2>
<p>Before you start the session 2, let&#39;s measure your viewing distance again using the virtual chinrest.</p>
<p>Please press the <b>down</b> arrow key to continue. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"virtual-chinrest","100","245134","0.0-100.0","","29816.5","","","","","85.6","53.98","344","4.02","605.41","8.087696538876548","42.53374225237494","33.85547388366927","21.159671177293294","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","101","248275","0.0-101.0","","3139.8000000715256","arrowdown","<div><h2 class=""bolded-blue"">Alright, let&#39;s do the peripheral vision test one more time!</h2>
<p>Please do not move around and keep your eye on the <b>black dot</b> all the time. Click <b>up</b> or <b>down</b> to indicate the opening
    of the center circle. The test is difficult for everyone, so if you are not sure, just take your best guess! </p> 
    <p>Now, press the <b>down</b> arrow key to start the task when you are ready!</p></div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","102","248778","0.0-102.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=523.3642008417677 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=486.6342008417677 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=450.0957991582323 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=413.3657991582323 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,471.25619459703444 480.7507387408272,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","103","248932","0.0-103.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=827.27 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=937.9455 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=560.6755 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=716.5944999999999 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=339.3245 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,428.74380540296556 821.2907387408271,428.74380540296556"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","104","251104","0.0-104.0","","2171","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=937.9455 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=560.6755 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=716.5944999999999 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=339.3245 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,428.74380540296556 821.2907387408271,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","false","true","true","170.27","4","607.7866666666667","110.67550000000001","2.6","2","0","","",""
"html-keyboard-response","105","251606","0.0-105.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=937.9455 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=560.6755 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=716.5944999999999 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=339.3245 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,428.74380540296556 821.2907387408271,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","106","251761","0.0-106.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=827.27 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=937.9455 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=560.6755 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=716.5944999999999 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=339.3245 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","107","252243","0.0-107.0","","480.1999999284744","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=937.9455 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=560.6755 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=716.5944999999999 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=339.3245 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","false","false","true","170.27","4","607.7866666666667","110.67550000000001","2.6","2","0","","",""
"html-keyboard-response","108","252744","0.0-108.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=937.9455 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=560.6755 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=716.5944999999999 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=339.3245 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","109","252898","0.0-109.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=486.73 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=597.4055000000001 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=560.6755 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=376.0545 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=339.3245 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","110","253292","0.0-110.0","","392.6999999284744","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=597.4055000000001 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=560.6755 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=376.0545 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=339.3245 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","true","true","true","170.27","4","607.7866666666667","110.67550000000001","2.6","2","0","","",""
"html-keyboard-response","111","253794","0.0-111.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=597.4055000000001 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=560.6755 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=376.0545 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=339.3245 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","112","253951","0.0-112.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=486.73 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=587.3440909090909 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=550.6140909090909 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=386.1159090909091 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=349.3859090909091 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","113","254305","0.0-113.0","","352.60000002384186","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=587.3440909090909 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=550.6140909090909 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=386.1159090909091 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=349.3859090909091 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","true","true","true","170.27","4","607.7866666666667","100.61409090909092","2.36","2","0","","",""
"html-keyboard-response","114","254807","0.0-114.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=587.3440909090909 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=550.6140909090909 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=386.1159090909091 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=349.3859090909091 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","115","254961","0.0-115.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=827.27 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=918.7373553719008 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=541.4673553719008 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=735.8026446280992 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=358.5326446280992 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","116","255342","0.0-116.0","","379.7000000476837","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=918.7373553719008 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=541.4673553719008 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=735.8026446280992 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=358.5326446280992 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","false","false","true","170.27","4","607.7866666666667","91.46735537190082","2.15","2","0","","",""
"html-keyboard-response","117","255844","0.0-117.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=918.7373553719008 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=541.4673553719008 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=735.8026446280992 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=358.5326446280992 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","118","255999","0.0-118.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=486.73 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=569.8821412471825 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=533.1521412471825 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=403.57785875281746 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=366.84785875281744 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,471.25619459703444 480.7507387408272,471.25619459703444"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
