"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","response","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","92","423999","0.0-92.0","","557","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.774760315193216 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=729.0199529109977 cy=540 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.3 cy=573.7199529109978 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=661.5800470890022 cy=540 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.3 cy=506.28004708900215 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""695.3,540 700.0316874326603,556.8210861645617 690.5683125673396,556.8210861645617"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","true","false","false","201.7","6","600.4680000000001","33.71995291099785","1","1","0","","",""
"html-keyboard-response","93","424502","0.0-93.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.774760315193216 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=729.0199529109977 cy=540 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.3 cy=573.7199529109978 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=661.5800470890022 cy=540 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.3 cy=506.28004708900215 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""695.3,540 700.0316874326603,556.8210861645617 690.5683125673396,556.8210861645617"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","94","424654","0.0-94.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.774760315193216 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=695.3 cy=540 r=16.821086164561738 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=728.9421723291234 cy=540 r=16.821086164561738 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.3 cy=573.6421723291235 r=16.821086164561738 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=661.6578276708765 cy=540 r=16.821086164561738 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.3 cy=506.35782767087653 r=16.821086164561738 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""695.3,540 700.0316874326603,523.1789138354383 690.5683125673396,523.1789138354383"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","95","426685","0.0-95.0","","2030","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.774760315193216 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=728.9421723291234 cy=540 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.3 cy=573.6421723291235 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=661.6578276708765 cy=540 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.3 cy=506.35782767087653 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""695.3,540 700.0316874326603,523.1789138354383 690.5683125673396,523.1789138354383"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","Vvl0QWLyd96zclSX","","","true","true","false","201.7","6","600.4680000000001","33.642172329123476","1","1","0","","",""
"html-keyboard-response","96","427192","0.0-96.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.774760315193216 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=728.9421723291234 cy=540 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.3 cy=573.6421723291235 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=661.6578276708765 cy=540 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.3 cy=506.35782767087653 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""695.3,540 700.0316874326603,523.1789138354383 690.5683125673396,523.1789138354383"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","97","427345","0.0-97.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.774760315193216 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1098.7 cy=540 r=16.821086164561738 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1142.4348240278605 cy=540 r=16.821086164561738 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1098.7 cy=583.7348240278606 r=16.821086164561738 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1054.9651759721396 cy=540 r=16.821086164561738 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1098.7 cy=496.2651759721395 r=16.821086164561738 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1098.7,540 1103.4316874326605,523.1789138354383 1093.9683125673396,523.1789138354383"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","98","427876","0.0-98.0","","528.9999999999418","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.774760315193216 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1142.4348240278605 cy=540 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1098.7 cy=583.7348240278606 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1054.9651759721396 cy=540 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1098.7 cy=496.2651759721395 r=16.821086164561738 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1098.7,540 1103.4316874326605,523.1789138354383 1093.9683125673396,523.1789138354383"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","false","true","false","201.7","6","600.4680000000001","43.73482402786052","1.3","1","0.92","","",""
"html-keyboard-response","99","431392","0.0-99.0","","3516","arrowdown","<div id=""continue""> 
<h2 class=""bolded-blue"">Great Job! You have completed half of the study!</h2>
<p>Before you start the session 2, let&#39;s measure your viewing distance again using the virtual chinrest.</p>
<p>Please press the <b>down</b> arrow key to continue. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"virtual-chinrest","100","547462","0.0-100.0","","116071","","","","","85.6","53.98","272","3.18","557.6","8.77855204116804","30.98460870590325","61.96624970236264","34.856015457578984","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","101","551441","0.0-101.0","","3977","arrowdown","<div><h2 class=""bolded-blue"">Alright, let&#39;s do the peripheral vision test one more time!</h2>
<p>Please do not move around and keep your eye on the <b>black dot</b> all the time. Click <b>up</b> or <b>down</b> to indicate the opening
    of the center circle. The test is difficult for everyone, so if you are not sure, just take your best guess! </p> 
    <p>Now, press the <b>down</b> arrow key to start the task when you are ready!</p></div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","102","551942","0.0-102.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=752.1748240278606 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=583.7348240278606 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=664.7051759721395 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=496.2651759721395 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","103","552094","0.0-103.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1085.56 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1208.124 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=662.564 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=962.996 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=417.436 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","104","552518","0.0-104.0","","422","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1208.124 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=662.564 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=962.996 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=417.436 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","false","true","false","188.56","6","568.4033333333333","122.56400000000001","3.89","2","0","","",""
"html-keyboard-response","105","553021","0.0-105.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1208.124 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=662.564 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=962.996 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=417.436 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","106","553174","0.0-106.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.44 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=831.004 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=662.564 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=585.8760000000001 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=417.436 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","107","553687","0.0-107.0","","511","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=831.004 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=662.564 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=585.8760000000001 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=417.436 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","true","false","false","188.56","6","568.4033333333333","122.56400000000001","3.89","2","0","","",""
"html-keyboard-response","108","554190","0.0-108.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=831.004 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=662.564 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=585.8760000000001 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=417.436 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","109","554343","0.0-109.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.44 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=831.004 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=662.564 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=585.8760000000001 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=417.436 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,524.274950115001 704.0166220925993,524.274950115001"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","110","554821","0.0-110.0","","477","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=831.004 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=662.564 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=585.8760000000001 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=417.436 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,524.274950115001 704.0166220925993,524.274950115001"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","true","true","false","188.56","6","568.4033333333333","122.56400000000001","3.89","2","0","","",""
"html-keyboard-response","111","555323","0.0-111.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=831.004 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=662.564 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=585.8760000000001 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=417.436 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,524.274950115001 704.0166220925993,524.274950115001"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","112","555476","0.0-112.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1085.56 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1196.9818181818182 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=651.4218181818181 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=974.1381818181818 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=428.5781818181818 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","113","555975","0.0-113.0","","497","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1196.9818181818182 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=651.4218181818181 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=974.1381818181818 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=428.5781818181818 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","false","false","false","188.56","6","568.4033333333333","111.42181818181818","3.54","2","0","","",""
"html-keyboard-response","114","556478","0.0-114.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1196.9818181818182 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=651.4218181818181 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=974.1381818181818 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=428.5781818181818 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","115","556631","0.0-115.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.44 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=809.7325619834711 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=641.292561983471 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=607.147438016529 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=438.70743801652895 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","116","557132","0.0-116.0","","499","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=809.7325619834711 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=641.292561983471 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=607.147438016529 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=438.70743801652895 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","true","false","false","188.56","6","568.4033333333333","101.29256198347106","3.21","2","0","","",""
"html-keyboard-response","117","557635","0.0-117.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=809.7325619834711 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=641.292561983471 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=607.147438016529 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=438.70743801652895 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","118","557788","0.0-118.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1085.56 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1177.644147257701 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=632.0841472577009 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=993.475852742299 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=447.915852742299 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","119","558208","0.0-119.0","","419.0000000001164","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1177.644147257701 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=632.0841472577009 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=993.475852742299 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=447.915852742299 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","false","true","false","188.56","6","568.4033333333333","92.08414725770096","2.92","2","0","","",""
"html-keyboard-response","120","558711","0.0-120.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1177.644147257701 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=632.0841472577009 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=993.475852742299 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=447.915852742299 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
